track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,hotness,cluster
open passageways,all them witches,1gIoIq3RF1wl3Pp6d1Clzb,0.356,0.589,9,-8.248,0,0.0308,0.0376,0.6,0.194,0.2,155.995,audio_features,1gIoIq3RF1wl3Pp6d1Clzb,spotify:track:1gIoIq3RF1wl3Pp6d1Clzb,https://api.spotify.com/v1/tracks/1gIoIq3RF1wl3Pp6d1Clzb,https://api.spotify.com/v1/audio-analysis/1gIoIq3RF1wl3Pp6d1Clzb,194013,4,no,11
elijah,culture,63hfQB7oePVNI5mSuWklNo,0.926,0.461,5,-13.849,0,0.14,0.00472,2.46e-06,0.0334,0.843,133.268,audio_features,63hfQB7oePVNI5mSuWklNo,spotify:track:63hfQB7oePVNI5mSuWklNo,https://api.spotify.com/v1/tracks/63hfQB7oePVNI5mSuWklNo,https://api.spotify.com/v1/audio-analysis/63hfQB7oePVNI5mSuWklNo,225773,4,no,6
the cowboy rides away,george strait,2HjRPTUazr7GjzLnmqdsXi,0.691,0.337,7,-17.054,1,0.0264,0.0593,0.000822,0.566,0.67,109.033,audio_features,2HjRPTUazr7GjzLnmqdsXi,spotify:track:2HjRPTUazr7GjzLnmqdsXi,https://api.spotify.com/v1/tracks/2HjRPTUazr7GjzLnmqdsXi,https://api.spotify.com/v1/audio-analysis/2HjRPTUazr7GjzLnmqdsXi,201240,4,no,11
"dim lights, thick smoke and loud loud music",glen glenn,1bx8CKOpJ6qHmjUtqvMiHj,0.648,0.505,4,-8.984,1,0.0481,0.501,0.182,0.0844,0.909,133.557,audio_features,1bx8CKOpJ6qHmjUtqvMiHj,spotify:track:1bx8CKOpJ6qHmjUtqvMiHj,https://api.spotify.com/v1/tracks/1bx8CKOpJ6qHmjUtqvMiHj,https://api.spotify.com/v1/audio-analysis/1bx8CKOpJ6qHmjUtqvMiHj,139400,4,no,7
strike up the band,ella fitzgerald,2rxE0Ip61QUYXyszQ5vb2I,0.495,0.44,1,-10.029,1,0.0372,0.312,0.0,0.301,0.767,137.268,audio_features,2rxE0Ip61QUYXyszQ5vb2I,spotify:track:2rxE0Ip61QUYXyszQ5vb2I,https://api.spotify.com/v1/tracks/2rxE0Ip61QUYXyszQ5vb2I,https://api.spotify.com/v1/audio-analysis/2rxE0Ip61QUYXyszQ5vb2I,158413,4,no,6
friday,phish,53bpRfVMHVSORk5HpzMtB4,0.403,0.519,2,-9.067,1,0.0285,0.229,0.00137,0.1,0.391,143.828,audio_features,53bpRfVMHVSORk5HpzMtB4,spotify:track:53bpRfVMHVSORk5HpzMtB4,https://api.spotify.com/v1/tracks/53bpRfVMHVSORk5HpzMtB4,https://api.spotify.com/v1/audio-analysis/53bpRfVMHVSORk5HpzMtB4,391493,4,no,9
hit 'em up style (oops!),blu cantrell,4zYTZvtcww7OWKie7fxA9E,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,4zYTZvtcww7OWKie7fxA9E,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707,4,no,3
there there my dear,dexys midnight runners,7sZa3zvNoLZI76DNhxCbeD,0.621,0.847,2,-8.961,1,0.412,0.356,0.000312,0.072,0.199,148.353,audio_features,7sZa3zvNoLZI76DNhxCbeD,spotify:track:7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/tracks/7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/audio-analysis/7sZa3zvNoLZI76DNhxCbeD,212920,4,no,7
e.t. (extraterrestrial),outkast,3HTaKftetB9nQ4Vv3KnmvU,0.533,0.489,9,-10.504,0,0.0963,0.0237,0.0,0.114,0.0371,94.041,audio_features,3HTaKftetB9nQ4Vv3KnmvU,spotify:track:3HTaKftetB9nQ4Vv3KnmvU,https://api.spotify.com/v1/tracks/3HTaKftetB9nQ4Vv3KnmvU,https://api.spotify.com/v1/audio-analysis/3HTaKftetB9nQ4Vv3KnmvU,186800,4,no,6
talkin' 'bout love,nazareth,6TlSCetIwAdJHiyenbI0xu,0.395,0.737,4,-6.546,0,0.0782,0.0348,0.0536,0.0828,0.699,124.04,audio_features,6TlSCetIwAdJHiyenbI0xu,spotify:track:6TlSCetIwAdJHiyenbI0xu,https://api.spotify.com/v1/tracks/6TlSCetIwAdJHiyenbI0xu,https://api.spotify.com/v1/audio-analysis/6TlSCetIwAdJHiyenbI0xu,237173,4,no,5
stuck with me,green day,0CXOYEN8m6MuyVY0F1vJTb,0.306,0.982,3,-2.822,1,0.0828,2.78e-05,0.000386,0.0325,0.893,191.838,audio_features,0CXOYEN8m6MuyVY0F1vJTb,spotify:track:0CXOYEN8m6MuyVY0F1vJTb,https://api.spotify.com/v1/tracks/0CXOYEN8m6MuyVY0F1vJTb,https://api.spotify.com/v1/audio-analysis/0CXOYEN8m6MuyVY0F1vJTb,135400,4,no,9
gravedigger,dave matthews,049Jkya24EvBHX1rUb96V8,0.331,0.706,9,-5.887,0,0.0528,0.331,2.01e-06,0.101,0.414,170.089,audio_features,049Jkya24EvBHX1rUb96V8,spotify:track:049Jkya24EvBHX1rUb96V8,https://api.spotify.com/v1/tracks/049Jkya24EvBHX1rUb96V8,https://api.spotify.com/v1/audio-analysis/049Jkya24EvBHX1rUb96V8,234213,4,no,3
kalabancoro,richard bona,0nj4U1atLpsFiimJSZu7Qq,0.494,0.81,1,-8.079,0,0.0772,0.353,0.00111,0.0799,0.626,95.331,audio_features,0nj4U1atLpsFiimJSZu7Qq,spotify:track:0nj4U1atLpsFiimJSZu7Qq,https://api.spotify.com/v1/tracks/0nj4U1atLpsFiimJSZu7Qq,https://api.spotify.com/v1/audio-analysis/0nj4U1atLpsFiimJSZu7Qq,245973,4,no,6
goin' all out,eric darius,64bOHAVAipEaL9KSvBIl34,0.708,0.823,5,-6.307,0,0.0914,0.0928,0.819,0.234,0.935,168.038,audio_features,64bOHAVAipEaL9KSvBIl34,spotify:track:64bOHAVAipEaL9KSvBIl34,https://api.spotify.com/v1/tracks/64bOHAVAipEaL9KSvBIl34,https://api.spotify.com/v1/audio-analysis/64bOHAVAipEaL9KSvBIl34,251200,4,no,0
jimmy james,beastie boys,2qqCS8wH4FNtgH7kVmF8Ub,0.749,0.852,0,-9.983,1,0.0735,0.268,0.0127,0.52,0.677,98.0,audio_features,2qqCS8wH4FNtgH7kVmF8Ub,spotify:track:2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/tracks/2qqCS8wH4FNtgH7kVmF8Ub,https://api.spotify.com/v1/audio-analysis/2qqCS8wH4FNtgH7kVmF8Ub,194422,4,no,11
i'm with you,avril lavigne,1yvArCvZLTHiawRdWKSAWj,0.467,0.667,1,-4.386,1,0.0315,0.007,0.0,0.155,0.399,91.057,audio_features,1yvArCvZLTHiawRdWKSAWj,spotify:track:1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/tracks/1yvArCvZLTHiawRdWKSAWj,https://api.spotify.com/v1/audio-analysis/1yvArCvZLTHiawRdWKSAWj,187794,4,no,5
multiply the heartaches,george jones,7b1H2bjhBYkiqmupgYL9KN,0.533,0.397,5,-8.219,1,0.0274,0.582,0.0,0.0403,0.777,119.316,audio_features,7b1H2bjhBYkiqmupgYL9KN,spotify:track:7b1H2bjhBYkiqmupgYL9KN,https://api.spotify.com/v1/tracks/7b1H2bjhBYkiqmupgYL9KN,https://api.spotify.com/v1/audio-analysis/7b1H2bjhBYkiqmupgYL9KN,142867,4,no,5
ray gun,badbadnotgood,0spc6uqlps0sz238P6CHoV,0.574,0.759,2,-8.016,1,0.0538,0.0154,0.266,0.128,0.284,104.851,audio_features,0spc6uqlps0sz238P6CHoV,spotify:track:0spc6uqlps0sz238P6CHoV,https://api.spotify.com/v1/tracks/0spc6uqlps0sz238P6CHoV,https://api.spotify.com/v1/audio-analysis/0spc6uqlps0sz238P6CHoV,187398,4,no,11
home,iration,1IAU4jsA3rOtmZl6t1nL69,0.763,0.624,10,-6.651,0,0.0575,0.105,0.00175,0.0959,0.671,142.973,audio_features,1IAU4jsA3rOtmZl6t1nL69,spotify:track:1IAU4jsA3rOtmZl6t1nL69,https://api.spotify.com/v1/tracks/1IAU4jsA3rOtmZl6t1nL69,https://api.spotify.com/v1/audio-analysis/1IAU4jsA3rOtmZl6t1nL69,229293,4,no,8
big five,prince buster,74AYr2jEMxdPHIMZJvlTgR,0.75,0.564,7,-9.962,1,0.238,0.0306,0.0069,0.0762,0.815,164.931,audio_features,74AYr2jEMxdPHIMZJvlTgR,spotify:track:74AYr2jEMxdPHIMZJvlTgR,https://api.spotify.com/v1/tracks/74AYr2jEMxdPHIMZJvlTgR,https://api.spotify.com/v1/audio-analysis/74AYr2jEMxdPHIMZJvlTgR,216320,4,no,0
from a jack to a king,david houston,0cRmdEwmuWPcdjTprrZyFl,0.513,0.378,7,-10.312,1,0.03,0.54,0.0,0.246,0.503,92.043,audio_features,0cRmdEwmuWPcdjTprrZyFl,spotify:track:0cRmdEwmuWPcdjTprrZyFl,https://api.spotify.com/v1/tracks/0cRmdEwmuWPcdjTprrZyFl,https://api.spotify.com/v1/audio-analysis/0cRmdEwmuWPcdjTprrZyFl,151293,5,no,9
remember then,the earls,7bPkugM3pcS49I0b1UJP8Q,0.489,0.711,6,-9.281,1,0.0375,0.477,2.01e-06,0.148,0.734,106.949,audio_features,7bPkugM3pcS49I0b1UJP8Q,spotify:track:7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/tracks/7bPkugM3pcS49I0b1UJP8Q,https://api.spotify.com/v1/audio-analysis/7bPkugM3pcS49I0b1UJP8Q,129587,4,no,5
a thousand years ago,mike pinto,4AIe3sG96eYefU5QVbN7H5,0.692,0.709,1,-10.065,0,0.0431,0.0928,2.26e-05,0.229,0.806,90.035,audio_features,4AIe3sG96eYefU5QVbN7H5,spotify:track:4AIe3sG96eYefU5QVbN7H5,https://api.spotify.com/v1/tracks/4AIe3sG96eYefU5QVbN7H5,https://api.spotify.com/v1/audio-analysis/4AIe3sG96eYefU5QVbN7H5,227973,4,no,5
follow the leader,the saints,3YAwL2vQp6TK6PhQIbtbOe,0.588,0.724,2,-8.487,1,0.0467,0.0152,3.39e-05,0.0546,0.706,136.868,audio_features,3YAwL2vQp6TK6PhQIbtbOe,spotify:track:3YAwL2vQp6TK6PhQIbtbOe,https://api.spotify.com/v1/tracks/3YAwL2vQp6TK6PhQIbtbOe,https://api.spotify.com/v1/audio-analysis/3YAwL2vQp6TK6PhQIbtbOe,223507,4,no,3
she love,sensi trails,1heVWF8ZRGHytzkprd8rj8,0.86,0.513,7,-7.541,1,0.044,0.166,7.42e-05,0.084,0.844,146.067,audio_features,1heVWF8ZRGHytzkprd8rj8,spotify:track:1heVWF8ZRGHytzkprd8rj8,https://api.spotify.com/v1/tracks/1heVWF8ZRGHytzkprd8rj8,https://api.spotify.com/v1/audio-analysis/1heVWF8ZRGHytzkprd8rj8,216275,4,no,3
into each life some rain must fall,ella fitzgerald,5KbW7FzoHHQ7Stx2feIXTA,0.462,0.499,5,-14.271,0,0.0813,0.789,0.0,0.335,0.855,79.552,audio_features,5KbW7FzoHHQ7Stx2feIXTA,spotify:track:5KbW7FzoHHQ7Stx2feIXTA,https://api.spotify.com/v1/tracks/5KbW7FzoHHQ7Stx2feIXTA,https://api.spotify.com/v1/audio-analysis/5KbW7FzoHHQ7Stx2feIXTA,199133,4,no,3
one world (not three),the police,61vPMevL4UysTHUKAEbV8j,0.549,0.73,0,-8.67,1,0.0855,0.00469,0.0111,0.268,0.797,168.1,audio_features,61vPMevL4UysTHUKAEbV8j,spotify:track:61vPMevL4UysTHUKAEbV8j,https://api.spotify.com/v1/tracks/61vPMevL4UysTHUKAEbV8j,https://api.spotify.com/v1/audio-analysis/61vPMevL4UysTHUKAEbV8j,286547,4,no,11
so you want to be a cowboy,chris ledoux,1rdmfkLroz0Ndm9yVmhbFj,0.607,0.745,4,-6.4,1,0.0288,0.524,2.9e-05,0.124,0.952,104.924,audio_features,1rdmfkLroz0Ndm9yVmhbFj,spotify:track:1rdmfkLroz0Ndm9yVmhbFj,https://api.spotify.com/v1/tracks/1rdmfkLroz0Ndm9yVmhbFj,https://api.spotify.com/v1/audio-analysis/1rdmfkLroz0Ndm9yVmhbFj,146693,4,no,6
i know his blood can make me whole,blind willie johnson,7r7NaawVVbk17eUCNnI0u8,0.559,0.21,1,-13.594,0,0.0718,0.971,1.67e-05,0.103,0.55,105.208,audio_features,7r7NaawVVbk17eUCNnI0u8,spotify:track:7r7NaawVVbk17eUCNnI0u8,https://api.spotify.com/v1/tracks/7r7NaawVVbk17eUCNnI0u8,https://api.spotify.com/v1/audio-analysis/7r7NaawVVbk17eUCNnI0u8,182840,4,no,8
what if,creed,22bX2FwXSvG49G0bPWm5nc,0.433,0.895,2,-5.548,0,0.0587,0.000127,1.7e-05,0.358,0.246,149.896,audio_features,22bX2FwXSvG49G0bPWm5nc,spotify:track:22bX2FwXSvG49G0bPWm5nc,https://api.spotify.com/v1/tracks/22bX2FwXSvG49G0bPWm5nc,https://api.spotify.com/v1/audio-analysis/22bX2FwXSvG49G0bPWm5nc,318093,4,no,3
"ready, willing and able",doris day,3f58KSAwTMsRl6zAWHAR11,0.696,0.525,7,-6.831,1,0.0409,0.806,0.0,0.358,0.854,126.364,audio_features,3f58KSAwTMsRl6zAWHAR11,spotify:track:3f58KSAwTMsRl6zAWHAR11,https://api.spotify.com/v1/tracks/3f58KSAwTMsRl6zAWHAR11,https://api.spotify.com/v1/audio-analysis/3f58KSAwTMsRl6zAWHAR11,100667,4,no,0
somebody's been drinkin',cole swindell,3OBHpK5sbRBj3xQLCFcBLt,0.481,0.775,0,-5.494,1,0.0597,0.0169,1.39e-05,0.0978,0.273,136.035,audio_features,3OBHpK5sbRBj3xQLCFcBLt,spotify:track:3OBHpK5sbRBj3xQLCFcBLt,https://api.spotify.com/v1/tracks/3OBHpK5sbRBj3xQLCFcBLt,https://api.spotify.com/v1/audio-analysis/3OBHpK5sbRBj3xQLCFcBLt,225267,4,no,2
slide through my fingers,tame impala,41AAlcWHEcqRJIoltPPuCG,0.679,0.604,0,-7.431,0,0.0316,0.416,0.692,0.165,0.857,122.051,audio_features,41AAlcWHEcqRJIoltPPuCG,spotify:track:41AAlcWHEcqRJIoltPPuCG,https://api.spotify.com/v1/tracks/41AAlcWHEcqRJIoltPPuCG,https://api.spotify.com/v1/audio-analysis/41AAlcWHEcqRJIoltPPuCG,200160,4,no,4
the crossing,ray campi,04IeGLe0k2QmXzTt5bmMtX,0.685,0.642,5,-15.582,1,0.059,0.335,1.63e-06,0.0953,0.834,119.72,audio_features,04IeGLe0k2QmXzTt5bmMtX,spotify:track:04IeGLe0k2QmXzTt5bmMtX,https://api.spotify.com/v1/tracks/04IeGLe0k2QmXzTt5bmMtX,https://api.spotify.com/v1/audio-analysis/04IeGLe0k2QmXzTt5bmMtX,139200,4,no,11
feels so good,van halen,2zkZcJD7k5IEAiXop6BUkg,0.606,0.538,0,-14.982,1,0.036,0.0735,0.0114,0.0989,0.356,88.334,audio_features,2zkZcJD7k5IEAiXop6BUkg,spotify:track:2zkZcJD7k5IEAiXop6BUkg,https://api.spotify.com/v1/tracks/2zkZcJD7k5IEAiXop6BUkg,https://api.spotify.com/v1/audio-analysis/2zkZcJD7k5IEAiXop6BUkg,271667,4,no,0
the queen of swing,swingrowers,0E9lk1H6Nvp7Ta6KolNELb,0.785,0.857,9,-6.41,0,0.0781,0.129,0.113,0.305,0.746,109.996,audio_features,0E9lk1H6Nvp7Ta6KolNELb,spotify:track:0E9lk1H6Nvp7Ta6KolNELb,https://api.spotify.com/v1/tracks/0E9lk1H6Nvp7Ta6KolNELb,https://api.spotify.com/v1/audio-analysis/0E9lk1H6Nvp7Ta6KolNELb,260465,4,no,9
in the evening by the moonlight,nina simone,3lNSX9MR9pzgqKfype7exU,0.31,0.659,9,-12.752,1,0.0516,0.715,0.0,0.497,0.838,125.852,audio_features,3lNSX9MR9pzgqKfype7exU,spotify:track:3lNSX9MR9pzgqKfype7exU,https://api.spotify.com/v1/tracks/3lNSX9MR9pzgqKfype7exU,https://api.spotify.com/v1/audio-analysis/3lNSX9MR9pzgqKfype7exU,132520,4,no,7
the night away,night shield,1kEx0zLD9UhkOSSld3hUYm,0.739,0.871,9,-5.646,0,0.151,0.0156,0.0,0.334,0.481,115.068,audio_features,1kEx0zLD9UhkOSSld3hUYm,spotify:track:1kEx0zLD9UhkOSSld3hUYm,https://api.spotify.com/v1/tracks/1kEx0zLD9UhkOSSld3hUYm,https://api.spotify.com/v1/audio-analysis/1kEx0zLD9UhkOSSld3hUYm,226453,4,no,11
diana,frankie lymon,05l1lzf4SSeeKWx9l36f7h,0.535,0.672,11,-7.159,1,0.0377,0.698,0.0,0.845,0.967,140.784,audio_features,05l1lzf4SSeeKWx9l36f7h,spotify:track:05l1lzf4SSeeKWx9l36f7h,https://api.spotify.com/v1/tracks/05l1lzf4SSeeKWx9l36f7h,https://api.spotify.com/v1/audio-analysis/05l1lzf4SSeeKWx9l36f7h,144040,4,no,6
no more tears,little river band,2iBXWpYsMM1TowNOD16sVY,0.619,0.859,7,-8.371,1,0.0308,0.0702,1.27e-05,0.299,0.923,128.632,audio_features,2iBXWpYsMM1TowNOD16sVY,spotify:track:2iBXWpYsMM1TowNOD16sVY,https://api.spotify.com/v1/tracks/2iBXWpYsMM1TowNOD16sVY,https://api.spotify.com/v1/audio-analysis/2iBXWpYsMM1TowNOD16sVY,203339,4,no,6
ocean drive,duke dumont,4b93D55xv3YCH5mT4p6HPn,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,audio_features,4b93D55xv3YCH5mT4p6HPn,spotify:track:4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/tracks/4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/audio-analysis/4b93D55xv3YCH5mT4p6HPn,206320,4,no,8
give her the gun,ufo,3RkTzoEHe1md9i549rJQVz,0.401,0.905,2,-6.594,1,0.104,8.08e-05,0.000847,0.205,0.648,108.188,audio_features,3RkTzoEHe1md9i549rJQVz,spotify:track:3RkTzoEHe1md9i549rJQVz,https://api.spotify.com/v1/tracks/3RkTzoEHe1md9i549rJQVz,https://api.spotify.com/v1/audio-analysis/3RkTzoEHe1md9i549rJQVz,239427,4,no,11
a house without love,george jones,4WXNawopADYDqDfHHcAiUP,0.599,0.279,2,-12.579,1,0.0272,0.539,0.0,0.265,0.574,123.494,audio_features,4WXNawopADYDqDfHHcAiUP,spotify:track:4WXNawopADYDqDfHHcAiUP,https://api.spotify.com/v1/tracks/4WXNawopADYDqDfHHcAiUP,https://api.spotify.com/v1/audio-analysis/4WXNawopADYDqDfHHcAiUP,145240,4,no,4
the things we did last summer,freddie hubbard,1cfMdMmJqBlLn4auevv0iB,0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.169,0.163,79.261,audio_features,1cfMdMmJqBlLn4auevv0iB,spotify:track:1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/tracks/1cfMdMmJqBlLn4auevv0iB,https://api.spotify.com/v1/audio-analysis/1cfMdMmJqBlLn4auevv0iB,439120,4,no,1
you ain't cool,whispering lion,3ox2BrDJFuRDlq3lHY2kyD,0.618,0.511,7,-12.489,1,0.0519,0.101,0.0,0.239,0.661,77.958,audio_features,3ox2BrDJFuRDlq3lHY2kyD,spotify:track:3ox2BrDJFuRDlq3lHY2kyD,https://api.spotify.com/v1/tracks/3ox2BrDJFuRDlq3lHY2kyD,https://api.spotify.com/v1/audio-analysis/3ox2BrDJFuRDlq3lHY2kyD,271613,4,no,5
lay down,priestess,4ltXPf327ewFdmTPp5Skow,0.52,0.886,8,-2.387,1,0.0454,0.00128,0.0,0.0846,0.636,121.945,audio_features,4ltXPf327ewFdmTPp5Skow,spotify:track:4ltXPf327ewFdmTPp5Skow,https://api.spotify.com/v1/tracks/4ltXPf327ewFdmTPp5Skow,https://api.spotify.com/v1/audio-analysis/4ltXPf327ewFdmTPp5Skow,185800,4,no,8
the good's gone,the who,79534UgfcUxAbzLt6zLh08,0.472,0.883,4,-8.569,1,0.0382,0.101,0.903,0.221,0.642,126.642,audio_features,79534UgfcUxAbzLt6zLh08,spotify:track:79534UgfcUxAbzLt6zLh08,https://api.spotify.com/v1/tracks/79534UgfcUxAbzLt6zLh08,https://api.spotify.com/v1/audio-analysis/79534UgfcUxAbzLt6zLh08,245507,4,no,7
masters of war,bob dylan,7xVpkVkd1klTzLJEysIR7z,0.556,0.273,5,-15.973,1,0.0372,0.613,3.27e-06,0.188,0.692,166.064,audio_features,7xVpkVkd1klTzLJEysIR7z,spotify:track:7xVpkVkd1klTzLJEysIR7z,https://api.spotify.com/v1/tracks/7xVpkVkd1klTzLJEysIR7z,https://api.spotify.com/v1/audio-analysis/7xVpkVkd1klTzLJEysIR7z,271360,3,no,9
music city usa,bobby bare,7DhR8yesM1hsw3EymhzW5Q,0.642,0.315,7,-17.104,1,0.0288,0.768,0.0,0.111,0.827,87.955,audio_features,7DhR8yesM1hsw3EymhzW5Q,spotify:track:7DhR8yesM1hsw3EymhzW5Q,https://api.spotify.com/v1/tracks/7DhR8yesM1hsw3EymhzW5Q,https://api.spotify.com/v1/audio-analysis/7DhR8yesM1hsw3EymhzW5Q,154000,4,no,3
coast of california,the kingston trio,3pojMN6t7DvDSmVMU8cfsG,0.603,0.435,0,-14.017,1,0.0431,0.483,0.0664,0.107,0.475,142.198,audio_features,3pojMN6t7DvDSmVMU8cfsG,spotify:track:3pojMN6t7DvDSmVMU8cfsG,https://api.spotify.com/v1/tracks/3pojMN6t7DvDSmVMU8cfsG,https://api.spotify.com/v1/audio-analysis/3pojMN6t7DvDSmVMU8cfsG,158733,4,no,3
do you feel like we do,warren haynes,5mE4VHS820j8N9vnGlALmg,0.53,0.577,0,-8.597,1,0.0349,0.306,0.0457,0.0911,0.251,93.889,audio_features,5mE4VHS820j8N9vnGlALmg,spotify:track:5mE4VHS820j8N9vnGlALmg,https://api.spotify.com/v1/tracks/5mE4VHS820j8N9vnGlALmg,https://api.spotify.com/v1/audio-analysis/5mE4VHS820j8N9vnGlALmg,704827,4,no,7
impossible year,panic! at the disco,5j9yOfRB2s6OMS1YwwYiMw,0.174,0.337,10,-8.767,1,0.0313,0.474,0.000294,0.11,0.0978,85.574,audio_features,5j9yOfRB2s6OMS1YwwYiMw,spotify:track:5j9yOfRB2s6OMS1YwwYiMw,https://api.spotify.com/v1/tracks/5j9yOfRB2s6OMS1YwwYiMw,https://api.spotify.com/v1/audio-analysis/5j9yOfRB2s6OMS1YwwYiMw,202547,3,no,10
i want something more,bad religion,1zGQ3I71GgkwLytzEmi9Wa,0.238,0.972,4,-4.022,0,0.0904,0.00179,1.99e-06,0.39,0.411,166.385,audio_features,1zGQ3I71GgkwLytzEmi9Wa,spotify:track:1zGQ3I71GgkwLytzEmi9Wa,https://api.spotify.com/v1/tracks/1zGQ3I71GgkwLytzEmi9Wa,https://api.spotify.com/v1/audio-analysis/1zGQ3I71GgkwLytzEmi9Wa,47733,4,no,0
cry lonely,chris knight,506hY0WGtPnQcNYt1pZJ1i,0.587,0.612,4,-6.69,0,0.0255,0.405,0.00313,0.332,0.365,131.599,audio_features,506hY0WGtPnQcNYt1pZJ1i,spotify:track:506hY0WGtPnQcNYt1pZJ1i,https://api.spotify.com/v1/tracks/506hY0WGtPnQcNYt1pZJ1i,https://api.spotify.com/v1/audio-analysis/506hY0WGtPnQcNYt1pZJ1i,254067,4,no,3
only when i'm drunk,tha alkaholiks,2XEDvwzY9TymhYPqi2y0GL,0.8,0.667,11,-7.888,0,0.335,0.198,0.0,0.368,0.709,104.044,audio_features,2XEDvwzY9TymhYPqi2y0GL,spotify:track:2XEDvwzY9TymhYPqi2y0GL,https://api.spotify.com/v1/tracks/2XEDvwzY9TymhYPqi2y0GL,https://api.spotify.com/v1/audio-analysis/2XEDvwzY9TymhYPqi2y0GL,217360,4,no,3
seeing you this way,minnie riperton,7pAtHdGQONucpN7PJfnXLu,0.627,0.782,5,-8.404,0,0.0396,0.704,0.00113,0.118,0.926,127.608,audio_features,7pAtHdGQONucpN7PJfnXLu,spotify:track:7pAtHdGQONucpN7PJfnXLu,https://api.spotify.com/v1/tracks/7pAtHdGQONucpN7PJfnXLu,https://api.spotify.com/v1/audio-analysis/7pAtHdGQONucpN7PJfnXLu,164373,4,no,0
these are the days,van morrison,0qyAgwtnMU6AOszUw0DWTe,0.563,0.4,7,-10.48,1,0.0248,0.404,0.0045,0.182,0.395,76.68,audio_features,0qyAgwtnMU6AOszUw0DWTe,spotify:track:0qyAgwtnMU6AOszUw0DWTe,https://api.spotify.com/v1/tracks/0qyAgwtnMU6AOszUw0DWTe,https://api.spotify.com/v1/audio-analysis/0qyAgwtnMU6AOszUw0DWTe,319267,4,no,10
funny how time slips away,willie nelson,0hXHpNiW5dHv21aUhYDEnA,0.606,0.225,2,-12.855,1,0.0281,0.885,0.000199,0.121,0.567,104.803,audio_features,0hXHpNiW5dHv21aUhYDEnA,spotify:track:0hXHpNiW5dHv21aUhYDEnA,https://api.spotify.com/v1/tracks/0hXHpNiW5dHv21aUhYDEnA,https://api.spotify.com/v1/audio-analysis/0hXHpNiW5dHv21aUhYDEnA,185409,1,no,11
do you know my jesus,don gibson,1ca1bHaFBBKYLKvRmOuRpP,0.497,0.132,0,-14.78,1,0.0283,0.889,1.01e-05,0.295,0.335,75.249,audio_features,1ca1bHaFBBKYLKvRmOuRpP,spotify:track:1ca1bHaFBBKYLKvRmOuRpP,https://api.spotify.com/v1/tracks/1ca1bHaFBBKYLKvRmOuRpP,https://api.spotify.com/v1/audio-analysis/1ca1bHaFBBKYLKvRmOuRpP,189533,3,no,4
out of control,mobb deep,48WNDBWPqyaVx69otdQ9Lg,0.527,0.706,10,-8.983,0,0.334,0.0401,0.0,0.431,0.362,54.208,audio_features,48WNDBWPqyaVx69otdQ9Lg,spotify:track:48WNDBWPqyaVx69otdQ9Lg,https://api.spotify.com/v1/tracks/48WNDBWPqyaVx69otdQ9Lg,https://api.spotify.com/v1/audio-analysis/48WNDBWPqyaVx69otdQ9Lg,86373,4,no,8
"woman, woman",gary puckett & the union gap,6kni0aRaJX8NNu63sfKTmr,0.473,0.527,6,-8.972,0,0.0278,0.524,0.0,0.216,0.619,107.549,audio_features,6kni0aRaJX8NNu63sfKTmr,spotify:track:6kni0aRaJX8NNu63sfKTmr,https://api.spotify.com/v1/tracks/6kni0aRaJX8NNu63sfKTmr,https://api.spotify.com/v1/audio-analysis/6kni0aRaJX8NNu63sfKTmr,196000,4,no,11
sick bubblegum,rob zombie,1cbNBIrRWP4PlJeyjb7ZmT,0.642,0.972,5,-3.047,0,0.0967,0.00152,2.39e-05,0.384,0.421,118.035,audio_features,1cbNBIrRWP4PlJeyjb7ZmT,spotify:track:1cbNBIrRWP4PlJeyjb7ZmT,https://api.spotify.com/v1/tracks/1cbNBIrRWP4PlJeyjb7ZmT,https://api.spotify.com/v1/audio-analysis/1cbNBIrRWP4PlJeyjb7ZmT,224267,4,no,1
